SIREN;Famille ID;Brevet;Date de Dépôt;Année de Dépôt;2016;2017;2018;2019;2020;2021;2022;2023;2024
901 786 756;73498016.0;WO2022063781A1;21/09/2021;2021.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
905 650 560;8865397.0;FR2827328A1;11/07/2001;2001.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
905 650 560;8865397.0;FR2827328B1;11/07/2001;2001.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;37702708.0;DK2041045T3;02/07/2007;2007.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;9081072.0;FR2146959A1;28/07/1971;1971.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;37702708.0;ES2344964T3;02/07/2007;2007.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;37702708.0;WO2008003676A1;02/07/2007;2007.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;37702708.0;FR2903400B1;04/07/2006;2006.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;37702708.0;PL2041045T3;02/07/2007;2007.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;37831651.0;FR2903402A1;04/07/2006;2006.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;37702708.0;FR2903400A1;04/07/2006;2006.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;37702708.0;EP2041045A1;02/07/2007;2007.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;;AT465984T;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;;AT465138T;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;43984041.0;FR2966810B1;29/10/2010;2010.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;9081072.0;ES405220A1;27/07/1972;1972.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;37702708.0;EP2041045B1;02/07/2007;2007.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;37831651.0;WO2008003672A1;02/07/2007;2007.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906 350 228;8845160.0;ES318921A1;26/10/1965;1965.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
