SIREN;Famille ID;Brevet;Date de Dépôt;Année de Dépôt;2016;2017;2018;2019;2020;2021;2022;2023;2024
600 801 468;9505773.0;DE69814976T2;20/03/1998;1998.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600 801 468;50424642.0;FR3017795B1;21/02/2014;2014.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600 801 468;9401080.0;FR2667647B1;08/10/1990;1990.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600 801 468;62528586.0;FR3078094B1;22/02/2018;2018.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
600 801 468;9532822.0;EP1002931B1;16/11/1999;1999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600 801 468;38988261.0;FR2919335B1;25/07/2007;2007.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600 801 468;9264571.0;FR2517412A1;30/11/1981;1981.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600 801 468;9532822.0;PT1002931E;16/11/1999;1999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600 801 468;;AT487016T;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600 801 468;9241449.0;IT1147489B;29/01/1981;1981.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600 801 468;9525240.0;DE69910103T2;12/04/1999;1999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600 801 468;49753368.0;EP2860445A1;22/09/2014;2014.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600 801 468;9525240.0;EP0950792A1;12/04/1999;1999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600 801 468;62528586.0;PT3530851T;20/02/2019;2019.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
