SIREN,Famille ID,Brevet,Date de Dépôt,Année de Dépôt,2016,2017,2018,2019,2020,2021,2022,2023,2024
971 509 070,53776807,CN107624138B,30/05/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53776807,KR20180012775A,30/05/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53776807,EP3303690A1,30/05/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53776807,BR112017020551A2,30/05/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53776807,US2018105983A1,30/05/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53776807,ZA201707372B,30/10/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,53776807,ES2748781T3,30/05/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53776807,CA2984717A1,30/05/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53776807,US10550515B2,30/05/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,53794351,EP3292322B1,14/04/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,53794351,PL3292322T3,14/04/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,53794351,BR112017023021A2,14/04/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,53794351,JP6768000B2,14/04/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,53794351,EP3292322A1,14/04/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,53794351,US2018094715A1,14/04/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,53794351,US10641378B2,14/04/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,53794351,WO2016177947A1,14/04/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53801082,BR112017025682A2,23/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53801082,CA2990174A1,23/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53801082,EP3313907A1,23/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53801082,US10465028B2,23/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53801082,KR20180021081A,23/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53801082,WO2016207554A1,23/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53801082,ZA201708122B,29/11/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,53801082,US2019010267A1,23/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,53801082,RU2719452C2,23/06/2016,2016,1,0,0,0,0,0,0,0,0
964 200 497,54207562,CA2994197A1,28/07/2016,2016,1,0,0,0,0,0,0,0,0
964 200 497,54207562,EP3328815A1,28/07/2016,2016,1,0,0,0,0,0,0,0,0
964 200 497,54207562,WO2017021284A1,28/07/2016,2016,1,0,0,0,0,0,0,0,0
964 200 497,54207562,US2018215673A1,28/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54260874,WO2016198779A1,07/06/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54260874,BR112017026456A2,07/06/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54260874,JP6768714B2,07/06/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54260874,US2018304917A1,07/06/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54260874,PL3303097T3,07/06/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54260874,EP3303097B1,07/06/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54260874,EP3303097A1,07/06/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54260874,US10479400B2,07/06/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54291426,EP3310640A1,17/06/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54291426,US2018134309A1,17/06/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54291426,JP6768003B2,17/06/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54291426,EP3310640B1,17/06/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54291426,US10889319B2,17/06/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54291426,WO2016203171A1,17/06/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54291426,BR112017025889A2,17/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54291463,US2018170765A1,30/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54291463,BR112017025674A2,30/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54291463,EP3325409A1,30/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54291463,EP3325409B1,30/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54291463,WO2017013323A1,30/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54291463,CN107787304B,30/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54291463,IL256473A,21/12/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,54329769,EP3328713A1,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54329769,EP3328713B1,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54329769,JP6734921B2,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54329769,BR112018001798A2,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54329769,PL3328713T3,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54329769,US10759468B2,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54329769,WO2017021637A1,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54329769,US2018229760A1,29/07/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54329774,WO2017021656A1,03/08/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54329774,ES2751643T3,03/08/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54329774,US2018215856A1,03/08/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54329774,EP3331932B1,03/08/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54329774,PH12018500095B1,10/01/2018,2018,0,0,1,0,0,0,0,0,0
971 509 070,54329774,PH12018500095A1,10/01/2018,2018,0,0,1,0,0,0,0,0,0
971 509 070,54329774,US2021309788A1,17/06/2021,2021,0,0,0,0,0,1,0,0,0
971 509 070,54329774,ZA201800504B,24/01/2018,2018,0,0,1,0,0,0,0,0,0
971 509 070,54329774,EP3331932A1,03/08/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54329774,CA2994622A1,03/08/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54329774,US11066505B2,03/08/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54329774,PL3331932T3,03/08/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54329774,MX2018001309A,03/08/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356532,WO2017021638A1,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356532,EP3328710B1,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356532,US10589773B2,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356532,PL3328710T3,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356532,US2018201297A1,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356532,BR112018001796A2,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356532,JP6779276B2,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356532,EP3328710A1,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356533,PL3328712T3,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356533,JP6821652B2,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356533,US10668942B2,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356533,EP3328712A1,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356533,BR112018001799A2,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356533,EP3328712B1,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356533,WO2017021636A1,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54356533,US2018208234A1,29/07/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54478843,EP3350483A1,13/09/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54478843,WO2017046508A1,13/09/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54478843,US10895319B2,13/09/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54478843,JP6779282B2,13/09/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54478843,EP3350483B1,13/09/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54478843,US2018259061A1,13/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478898,EP3356428A1,30/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478898,CN108137741A,30/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478898,WO2017055767A1,30/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478898,BR112018004459A2,30/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478898,US2018346625A1,30/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478899,US2018244829A1,29/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478899,PH12018500250A1,01/02/2018,2018,0,0,1,0,0,0,0,0,0
971 509 070,54478899,BR112018002090B1,29/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478899,WO2017060586A1,29/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478899,MY191178A,29/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478899,CN108026234B,29/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478899,EP3359584A1,29/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478899,EP3359584B1,29/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478899,KR20180064458A,29/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478899,PL3359584T3,29/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,54478899,BR112018002090A2,29/09/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54608799,EP3349958B1,16/09/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54608799,WO2017046541A1,16/09/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54608799,EP3349958A1,16/09/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54608799,US11124221B2,16/09/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54608799,US2018273083A1,16/09/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,54608799,JP7014711B2,16/09/2016,2016,1,0,0,0,0,0,0,0,0
964 200 497,54979757,WO2017055531A1,30/09/2016,2016,1,0,0,0,0,0,0,0,0
964 200 497,54979757,US2018346806A1,30/09/2016,2016,1,0,0,0,0,0,0,0,0
964 200 497,54979757,EP3356494A1,30/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,55022575,US2018282172A1,13/10/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,55022575,WO2017064425A1,13/10/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,55022575,IL258068A,13/03/2018,2018,0,0,1,0,0,0,0,0,0
971 509 070,55022575,EP3362411A1,13/10/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,55022575,BR112018005562A2,13/10/2016,2016,1,0,0,0,0,0,0,0,0
964 200 497,55486794,WO2017093052A1,18/11/2016,2016,1,0,0,0,0,0,0,0,0
964 200 497,55486794,US2020308479A1,18/11/2016,2016,1,0,0,0,0,0,0,0,0
964 200 497,55486794,EP3384099A1,18/11/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,55759817,JP6774496B2,25/01/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,55759817,WO2017137678A1,25/01/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,55759817,BR112018016325A2,25/01/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,55759817,FR3047560B1,10/02/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,55759817,FR3047560A1,10/02/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,55759817,US2019064016A1,25/01/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,55759817,US10634568B2,25/01/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56008766,BR112018069413A2,23/03/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56008766,WO2017162987A1,23/03/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56008766,US2019315392A1,23/03/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56008766,EP3433159A1,23/03/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56008766,EP3433159B1,23/03/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56008766,US10486738B2,23/03/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56008766,JP6900394B2,23/03/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56008766,FR3049257B1,24/03/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,56008766,FR3049257A1,24/03/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,56119640,EP3449156A1,21/04/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56119640,BR112018071910A2,21/04/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56119640,JP6894924B2,21/04/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56119640,WO2017187055A1,21/04/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56119640,US10926792B2,21/04/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56119640,FR3050504A1,25/04/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,56119640,US2019047610A1,21/04/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56119640,EP3449156B1,21/04/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56119640,FR3050504B1,25/04/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,56119641,FR3050502A1,25/04/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,56119641,EP3449157B1,21/04/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56119641,EP3449157A1,21/04/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56119641,US10704650B2,21/04/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56119641,JP7036737B2,21/04/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56119641,WO2017187056A1,21/04/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56119641,FR3050502B1,25/04/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,56119641,BR112018071905A2,21/04/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,56119641,US2019136946A1,21/04/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56148519,WO2017174899A1,29/03/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56148519,FR3050733B1,27/04/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,56148519,EP3440137A1,29/03/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56148519,CA3018451A1,29/03/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56148519,FR3050733A1,27/04/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,56148519,US11447588B2,29/03/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56148519,US2020291152A1,29/03/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943675,BR112018072189A2,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943675,US11208515B2,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943675,EP3464396A1,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943675,FR3052165B1,03/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,56943675,EP3464396B1,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943675,US2019135965A1,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943675,FR3052165A1,03/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,56943675,CA3025645A1,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943675,WO2017207944A1,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943676,US10835475B2,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943676,WO2017207945A1,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943676,CA3023388A1,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943676,US2019133914A1,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943676,BR112018071488A2,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943676,FR3052166A1,03/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,56943676,EP3464397A1,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943676,KR102388928B1,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943676,FR3052166B1,03/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,56943676,KR20190015244A,02/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943689,WO2017216452A2,09/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943689,RU2019100429A,09/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943689,EP3469053A2,09/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943689,WO2017216452A3,09/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943689,US10865365B2,09/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943689,FR3052461A1,13/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,56943689,RU2742092C2,09/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943689,BR112018074038A2,09/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943689,US2019177663A1,09/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943689,EP3469053B1,09/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943689,MX2018014307A,09/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943689,KR102377150B1,09/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943689,CA3026011A1,09/06/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,56943689,FR3052461B1,13/06/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,57396694,CA3036254A1,14/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57396694,BR112019001898A2,14/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57396694,CN109641987A,14/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57396694,CN109641987B,14/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57396694,KR102439489B1,14/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57396694,FR3056594B1,29/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,57396694,MX2019001787A,14/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57396694,MY192449A,14/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57396694,KR20190059909A,14/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57396694,FR3056594A1,29/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,57396694,WO2018060563A1,14/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57396694,US11203652B2,14/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57396694,EP3519461A1,14/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57396694,US2019185595A1,14/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57583340,WO2018078247A1,20/10/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57583340,MX2019004719A,20/10/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57583340,FR3057867B1,25/10/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,57583340,EP3532508A1,20/10/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57583340,BR112019006297A2,20/10/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57583340,CN109863177A,20/10/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57583340,US2019264019A1,20/10/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,57590655,FR3057232B1,11/10/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,57590655,FR3057232A1,11/10/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,57590655,BR112019006387A2,09/10/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,57590655,EP3526104A1,09/10/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,57590655,WO2018069616A1,09/10/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,57590655,US10953917B2,09/10/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,57590655,US2019256137A1,09/10/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57796493,FR3056983A1,30/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,57796493,FR3056983B1,30/09/2016,2016,1,0,0,0,0,0,0,0,0
971 509 070,57796493,BR112019003508A2,29/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57796493,US2019211125A1,29/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57796493,WO2018060652A1,29/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57796493,EP3519472A1,29/09/2017,2017,0,1,0,0,0,0,0,0,0
971 509 070,57796493,US11214641B2,29/09/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,57796522,EP3526489A1,09/10/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,57796522,FR3057310A1,11/10/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,57796522,US2020018371A1,09/10/2017,2017,0,1,0,0,0,0,0,0,0
967 505 967,57796522,FR3057310B1,11/10/2016,2016,1,0,0,0,0,0,0,0,0
967 505 967,57796522,US11209066B2,09/10/2017,2017,0,1,0,0,0,0,0,0,0
