siren,brevets2016,brevets2017,brevets2018,brevets2019,brevets2020,brevets2021,brevets2022,brevets2023,brevets2024,Famille ID,Année de Dépôt,CIR2016,CIR2017,CIR2018,CIR2019,CIR2020,CIR2021,CIR2022,CIR2023,activitePrincipaleUniteLegale,categorieEntreprise,dateCreationUniteLegale,division,somme_CIR
420919805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02B,0,1998,62,0.0
420937229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,700260.0,652183.0,0.0,0.0,700.0,694082.0,0.0,96.01A,0,1998,96,2047225.0
420990848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.04Z,1,1998,96,0.0
421023870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,0,1998,71,0.0
421131368,7.0,4.0,8.0,6.0,1.0,2.0,0.0,0.0,0.0,"54186052.0, 55178091.0, 55178128.0, 55361869.0, 55862920.0, 56148468.0, 56322129.0, 59746138.0, 59811525.0, 59811588.0, 59859240.0, 59930530.0, 60202228.0, 62816779.0, 63834295.0, 63896366.0, 63963149.0, 65685727.0, 66166147.0, 66867327.0, 67514742.0, 67810823.0, 68733287.0, 68806991.0, 69468927.0, 72266544.0, 75339869.0, 75690580.0","2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2018, 2017, 2018, 2017, 2017, 2018, 2019, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2021, 2020, 2021",0.0,2323328.0,3060366.0,3518941.0,3183735.0,1120799.0,1572666.0,1110921.0,29.20Z,1,1998,29,15890756.0
421148925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,1,1998,71,0.0
421181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,137350.0,127663.0,111988.0,126720.0,276913.0,311661.0,283923.0,675051.0,20.14Z,1,1998,20,2051269.0
421183013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.50B,1,1998,25,0.0
421187451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.50B,1,1998,25,0.0
421204041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.10Z,1,1998,29,0.0
421216680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93Z,1,1998,25,18392.0
421242371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8797000.0,8166000.0,741119.0,0.0,2964000.0,2639414.0,2313274.0,2348000.0,29.32Z,0,1998,29,27968807.0
421287178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,42302.0,0.0,0.0,0.0,0.0,0.0,71.12B,0,1998,71,42302.0
421300088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,403213.0,556489.0,493889.0,694794.0,0.0,510749.0,397887.0,361380.0,32.99Z,1,1998,32,3418401.0
421346362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,25416.0,0.0,0.0,0.0,20.41Z,0,1998,20,25416.0
421377946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,308000.0,0.0,0.0,71.12B,1,1998,71,308000.0
421380460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,1998,71,0.0
421383019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,54498.0,0.0,8404.0,95.11Z,0,1998,95,62902.0
421454406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55229539.0,2016,827320.0,0.0,0.0,0.0,0.0,60331.0,61798.0,0.0,20.15Z,1,1998,20,949449.0
421456914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.15Z,0,1998,20,0.0
421547449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,8271.0,3356.0,0.0,71.12B,1,1999,71,11627.0
421550443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,389032.0,451604.0,333491.0,877237.0,3020.41,21.20Z,1,1999,21,2054384.41
421616376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,1998,71,0.0
421637273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42Z,1,1999,20,0.0
421652058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4124.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,0,1999,71,4124.28
421703786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,93742.0,64097.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59Z,1,1999,20,157839.0
421743808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,1,1999,62,0.0
421819848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6416.0,0.0,0.0,22.22Z,1,1999,22,6416.0
421842188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,346000.0,492000.0,26.12Z,1,1999,26,838000.0
421861832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,53430.0,0.0,62.01Z,1,1998,62,53430.0
422020750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.11Z,1,1999,20,0.0
422130955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,31424.0,7616.0,0.0,0.0,0.0,0.0,25.61Z,1,1999,25,39040.0
422355982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,0,1999,71,0.0
422481838,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"55752492.0, 55752493.0, 55759792.0, 55759793.0, 67262561.0","2016, 2016, 2016, 2016, 2019",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99B,1,1999,25,0.0
422499798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.23Z,1,1998,22,0.0
422648964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93Z,1,1999,25,0.0
422680322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22Z,1,1999,22,0.0
422808311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29B,1,1999,22,0.0
422868851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,391954.0,2744584.0,2238460.0,2046607.0,714770.0,853770.0,587931.385,550454.0,71.12B,1,1999,71,10128530.385
422883769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,383460.0,0.0,1743000.0,61.0,194000.0,130000.0,135000.0,90000.0,71.12B,0,1999,71,2675521.0
422918904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11Z,1,1999,25,0.0
422998971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,219593.0,224775.0,191958.0,215114.0,0.0,144787.0,144787.0,150000.0,71.20B,0,1999,71,1291014.0
423004621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,448111.0,404592.0,424272.0,0.0,309057.0,296309.0,276249.0,410831.0,32.12Z,1,1999,32,2569421.0
423101294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,0,1999,71,0.0
423173921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,1999,71,0.0
423190081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,20.59Z,0,1999,20,226.0
423190891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,606263.0,419668.0,553096.0,470030.0,3500.0,641396.0,551282.0,495921.0,71.20B,0,1999,71,3741156.0
423261692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,556375.0,585248.0,492000.0,0.0,0.0,3900.0,0.0,1968.0,62.02A,1,1999,62,1639491.0
423369164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,54071.0,68254.0,56979.0,0.0,0.0,711864.0,0.0,121839.0,25.93Z,1,1999,25,1013007.0
423379338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,219418.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,1999,71,219418.0
423530104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,457351.0,576202.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,1,1999,62,1033553.0
423547439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,94241.0,0.0,0.0,62.01Z,1,1999,62,94241.0
423607621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1084.545,2881.23,71.20B,0,1999,71,3965.775
423865419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,67642.0,57719.0,68786.0,0.0,51665.0,85000.0,84583.0,43969.0,71.20B,0,1999,71,459364.0
423868181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,342892.0,275971.0,381034.0,187000.0,156836.0,267302.0,107496.0,72.19Z,0,1999,72,1718531.0
423875103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.21Z,1,1999,22,0.0
423907732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,96.04Z,0,1999,96,75.0
423982552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32Z,1,1999,29,0.0
424226231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,517963.0,450836.0,0.0,945698.0,490857.0,62.02A,1,1999,62,2405354.0
424299741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,737.0,21502.0,28513.0,29438.0,0.0,34909.0,13544.0,32547.0,71.12B,0,1999,71,161190.0
424335693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,119943.0,172467.0,256786.0,238000.0,133784.0,37894.0,62.01Z,0,1999,62,958874.0
424499911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,361264.0,239114.0,0.0,0.0,0.0,0.0,0.0,25.62B,1,1999,25,600378.0
424673457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.50B,1,1999,25,0.0
424693216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,0,1999,71,0.0
424704914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,421984.0,572000.0,740149.0,1086378.0,0.0,0.0,0.0,1226619.0,26.60Z,0,1999,26,4047130.0
424704963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,265000.0,53265000.0,53000.0,322000.0,201322000.0,370201000.0,640000.0,202640000.0,62.03Z,0,1999,62,828708000.0
424802544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,57785.0,54216.0,59172.0,65927.0,112121.0,117035.0,150677.0,156561.0,62.02A,1,1999,62,773494.0
424897692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,21000.0,0.0,0.0,0.0,0.0,0.0,26.12Z,0,1999,26,21000.0
424979144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32Z,1,1999,29,8517.0
425750023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,245.628,0.0,241559.0,0.0,0.0,0.0,0.0,0.0,25.11Z,1,1957,25,241804.628
427020094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.50B,1,1967,25,0.0
427180450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.23Z,1,1971,22,0.0
428121818,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"56128156.0, 57396648.0","2016, 2016",33841.0,53882.0,30000.0,0.0,0.0,0.0,0.0,0.0,32.50A,1,1999,32,117723.0
428210140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,24354.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,62.03Z,1,1999,62,174354.0
428213292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,370769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32Z,0,1999,29,370769.0
428227227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,1999,71,0.0
428293492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,742666.0,0.0,62.02A,1,1999,62,742666.0
428295810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,400000.0,355000.0,244000.0,152000.0,42000.0,87000.0,0.0,0.0,21.20Z,1,1999,21,1280000.0
428559884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.03Z,1,1999,96,0.0
428564710,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"53059300.0, 56101649.0, 57750274.0","2016, 2016, 2016",74089.0,354057.0,407476.0,202502.0,519.0,465.0,711683.0,494340.0,26.20Z,1,1999,26,2245131.0
428610398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55451502.0,2016,0.0,0.0,0.0,2048024.0,1436558.0,0.0,0.0,865090.0,26.51B,1,1999,26,4349672.0
428624001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,0,1999,71,0.0
428646756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12Z,1,1999,25,0.0
428677124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2651000.0,3137000.0,2437000.0,1444000.0,1536000.0,2711000.0,4575000.0,5269000.0,62.02A,0,1999,62,23760000.0
428690465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,0,1999,62,0.0
428734115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,112415000.0,113248000.0,0.0,0.0,0.0,0.0,0.0,62.02A,0,1999,62,225663000.0
428734123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6155000.0,5259000.0,0.0,4213000.0,4563000.0,25.99B,0,1999,25,20190000.0
428753107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15350.0,0.0,20.30Z,1,1999,20,15350.0
428770820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2000.0,72000.0,127000.0,204000.0,203000.0,309000.0,274000.0,210000.0,25.40Z,1,1999,25,1401000.0
428786669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,147063.0,130402.0,0.0,0.0,0.0,0.0,0.0,20.14Z,1,1999,20,277465.0
428851463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,1,1999,62,0.0
429057342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42Z,0,2000,20,0.0
429216351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.01Z,1,2000,62,0.0
429524606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,0,2000,71,0.0
429526973,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"62751021.0, 69104706.0, 80741254.0","2018, 2019, 2021",0.0,0.0,0.0,0.0,337557.0,532274.0,402601.0,450000.0,20.59Z,1,2000,20,1722432.0
429754096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.03Z,1,2000,62,0.0
429838485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.03Z,1,2000,96,0.0
429853351,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"55411430.0, 55411642.0, 56802556.0, 57590577.0, 57590578.0, 59579671.0, 61873509.0, 66530302.0, 67185137.0","2016, 2016, 2016, 2016, 2016, 2017, 2017, 2018, 2018",673812.0,2467702.0,3753114.0,3466597.0,1001735.0,1281201.0,1529844.0,1880326.0,25.62B,1,2000,25,16054331.0
429980568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,658912.0,661197.0,824813.0,727251.0,648761.0,532066.0,441124.0,463817.0,20.13B,0,2000,20,4957941.0
430006643,6.0,10.0,8.0,16.0,12.0,0.0,0.0,0.0,0.0,"55542934.0, 55752625.0, 56943850.0, 57485692.0, 57539401.0, 58401868.0, 58632452.0, 58670060.0, 58707865.0, 58707866.0, 59070780.0, 59153055.0, 60019956.0, 60019957.0, 61066558.0, 61224123.0, 62455725.0, 62875002.0, 63080081.0, 65494390.0, 65494391.0, 65685668.0, 67107714.0, 67107715.0, 67107854.0, 67185487.0, 67255128.0, 67384072.0, 67515004.0, 67660150.0, 67810870.0, 67810914.0, 67999760.0, 68425141.0, 69700064.0, 69743522.0, 69810996.0, 69903574.0, 69903596.0, 70295470.0, 70614251.0, 70905304.0, 72801626.0, 73038174.0, 73401780.0, 74045612.0, 74045638.0, 74592218.0, 74592259.0, 74716468.0, 75108520.0, 75690326.0","2016, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2016, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2020, 2018, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020",4443684.0,5224920.0,5522239.0,5006361.0,4614078.0,4385060.0,3601549.0,4532581.0,20.16Z,1,2000,20,37330472.0
430036897,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,"65244203.0, 67001889.0, 67810910.0, 82655386.0, 82655389.0, 82655393.0","2018, 2018, 2019, 2021, 2021, 2021",170225.0,50939.42,155975.0,225707.0,192169.0,187626.0,221682.0,114254.0,62.02A,0,2000,62,1318577.42
430151597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3933.0,2340.0,2010.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2000,71,8283.0
430174482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,0,2000,71,0.0
430195271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,433676.0,190000.0,146948.0,104000.0,40136.0,127460.0,55656.0,61365.0,62.03Z,1,2000,62,1159241.0
430219980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,1,2000,62,0.0
430291518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,269913.0,0.0,0.0,29.32Z,1,2000,29,269913.0
430434787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2000,71,0.0
431291889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.20Z,1,2000,21,0.0
431401439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.03Z,1,2000,62,0.0
431418995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,76474.0,0.0,0.0,0.0,29.20Z,1,2000,29,76474.0
431599828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,791052.0,0.0,0.0,0.0,0.0,25.12Z,1,2000,25,791052.0
431802511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2022000.0,1958000.0,1933000.0,1676000.0,2143000.0,0.0,0.0,0.0,62.01Z,0,2000,62,9732000.0
431897081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,0,2000,71,0.0
431939990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,288848.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,1,2000,62,288848.0
432032712,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"50543441.0, 55521609.0","2019, 2017",696430.0,515151.0,615038.0,506815.0,265702.0,224384.0,285187.0,232380.0,20.59Z,1,2000,20,3341087.0
432086049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,11262.0,95601.0,127577.0,0.0,0.0,0.0,0.0,72.11Z,1,2000,72,234440.0
432179257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.21Z,1,2000,95,3000.0
432285179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,96051.0,112973.0,99860.0,0.0,2000.0,672359.0,2133.0,0.0,22.29B,1,2000,22,985376.0
432307932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,89275.0,0.0,0.0,0.0,62.02A,1,2000,62,89275.0
432456762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2000,71,0.0
432554996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"57960494.0, 61012434.0","2016, 2016",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6569000.0,21.20Z,1,2000,21,6569000.0
432595858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,1,2000,62,0.0
432610426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1607374.0,0.0,1066085.0,0.0,0.0,0.0,4022.0,0.0,62.01Z,0,2000,62,2677481.0
432623130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,97029.0,0.0,0.0,47308.0,0.0,71.12B,0,2000,71,144337.0
432673838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,1,2000,62,0.0
432680122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,782829.0,699612.0,588196.0,526177.0,216737.0,558064.0,303625.0,965224.0,71.12B,1,2000,71,4640464.0
432689479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,0,2000,71,0.0
432937464,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"61027771.0, 63079940.0, 70614216.0","2017, 2017, 2020",0.0,0.0,0.0,0.0,141200.0,189000.0,0.0,0.0,71.12B,1,2000,71,330200.0
432938710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57796726.0,2016,0.0,149933.0,139655.0,152452.0,142298.0,399137.0,28700.0,0.0,62.01Z,0,2000,62,1012175.0
432941144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,33497.0,32253000.0,32787.0,0.0,33266505.0,32551106.0,30765312.0,31448542.0,71.12B,0,2000,71,160350749.0
433034782,2.0,7.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,"55646686.0, 56148447.0, 59859183.0, 60302222.0, 60450820.0, 61187428.0, 61187429.0, 61187430.0, 61521652.0, 63834234.0, 72088257.0, 72644425.0, 72644426.0, 72644427.0, 74871574.0, 75278206.0, 75278207.0, 75339908.0, 75690420.0","2016, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2020, 2020, 2020, 2020, 2020, 2021, 2021, 2021, 2021",0.0,418940.0,333000.0,518000.0,493000.0,378588.0,314884.0,67000.0,26.30Z,1,2000,26,2523412.0
